Journal-Voucher-Type-Code,DepartmentNumber,Fiscal-Month,Journal-Voucher-Item-Identifier,Subleger-Account-Identifier,Credit/Debit-Code,Journal-Voucher-Item-Amount,Control-Data-Type,Accounting-Summary-Transaction-Line,Year,Month,Day
JVIVI,6.0,2.0,1.0,60000.0,CR,3669.29,CMD,3.0,2023.0,5.0,19.0
JVIVR,6.0,2.0,1.0,60000.0,DR,118.37,CMF,1.0,2023.0,5.0,18.0
LVTSR,97.0,2.0,1.0,Unknown,DR,78321505.41,JMS,1.0,2023.0,5.0,18.0
RGEPA,97.0,2.0,1.0,Unknown,DR,990553297.55,JMZ,1.0,2023.0,5.0,18.0
EPAYR,97.0,2.0,1.0,Unknown,DR,1922931.99,JMR,17.0,2023.0,5.0,19.0
JVBDP,97.0,2.0,1.0,Unknown,DR,4756277453.46,JMY,73.0,2023.0,5.0,19.0
JVRDI,6.0,2.0,1.0,60000.0,DR,59928.64,CMI,17.0,2023.0,5.0,19.0
JVRGI,97.0,2.0,1.0,Unknown,DR,3088631891.81,JMG,64.0,2023.0,5.0,19.0
RDBOA,97.0,2.0,1.0,Unknown,DR,5118660.89,JND,3.0,2023.0,5.0,19.0
JVLVP,97.0,2.0,1.0,Unknown,DR,257198606.09,JML,2.0,2023.0,5.0,19.0
ADEPT,14.0,2.0,1.0,147004.0,DR,2969.01,COK,3.0,2023.0,5.0,19.0
ADEPT,14.0,2.0,1.0,147030.0,DR,2238.95,COK,5.0,2023.0,5.0,19.0
ADEPT,14.0,2.0,1.0,148444.0,DR,515.0,COK,1.0,2023.0,5.0,19.0
ADEPT,14.0,2.0,1.0,148460.0,DR,1863.0,COK,1.0,2023.0,5.0,19.0
ADEPT,14.0,2.0,1.0,148477.0,DR,3978.0,COK,4.0,2023.0,5.0,19.0
ADEPT,87.0,2.0,1.0,870015.0,DR,3622.23,COK,9.0,2023.0,5.0,19.0
ADEPT,122.0,2.0,1.0,1220583.0,DR,65.0,COK,1.0,2023.0,5.0,19.0
ADEPT,122.0,2.0,1.0,1221491.0,DR,159.5,COK,1.0,2023.0,5.0,19.0
ADEPT,122.0,2.0,1.0,1221494.0,DR,608.41,COK,8.0,2023.0,5.0,19.0
ADEPT,122.0,2.0,1.0,1221500.0,DR,263.1,COK,3.0,2023.0,5.0,19.0
ADEPT,122.0,2.0,1.0,1221887.0,DR,92.74,COK,1.0,2023.0,5.0,19.0
ADEPT,122.0,2.0,1.0,1222492.0,DR,1400.52,COK,1.0,2023.0,5.0,19.0
ADEPT,122.0,2.0,1.0,1222509.0,DR,75.0,COK,1.0,2023.0,5.0,19.0
ADEPT,122.0,2.0,1.0,1224390.0,DR,296.45,COK,1.0,2023.0,5.0,19.0
ADEPT,122.0,2.0,1.0,1224795.0,DR,162.0,COK,1.0,2023.0,5.0,19.0
JVEFI,18.0,2.0,1.0,180125.0,CR,559.45,CMC,1.0,2023.0,5.0,23.0
JVEFI,18.0,2.0,1.0,182182.0,CR,2137.76,CMC,1.0,2023.0,5.0,23.0
JVEFI,18.0,2.0,1.0,182184.0,CR,5574.16,CMC,3.0,2023.0,5.0,23.0
JVEFI,18.0,2.0,1.0,186369.0,CR,11407.2,CMC,10.0,2023.0,5.0,23.0
JVEFI,1.0,2.0,1.0,13020.0,CR,1800.0,CMC,1.0,2023.0,5.0,23.0
JVEFI,5.0,2.0,1.0,50054.0,CR,1149.74,CMC,1.0,2023.0,5.0,23.0
JVEFI,18.0,2.0,1.0,180159.0,CR,1337.54,CMC,2.0,2023.0,5.0,23.0
JVEFI,18.0,2.0,1.0,182184.0,CR,2339.57,CMC,1.0,2023.0,5.0,23.0
JVEFI,18.0,2.0,1.0,186369.0,CR,21031.02,CMC,4.0,2023.0,5.0,23.0
JVEFI,18.0,2.0,1.0,189518.0,CR,4011.34,CMC,2.0,2023.0,5.0,23.0
JVEFI,5.0,2.0,1.0,50054.0,DR,936.86,CMC,3.0,2023.0,5.0,23.0
JVEFI,18.0,2.0,1.0,180153.0,CR,6645.25,CMC,1.0,2023.0,5.0,23.0
JVFID,97.0,2.0,1.0,Unknown,DR,547.03,JMU,1.0,2023.0,5.0,23.0
JVFIR,97.0,2.0,1.0,Unknown,DR,15662346.45,JMT,1.0,2023.0,5.0,23.0
JVFIR,97.0,2.0,1.0,Unknown,DR,14375795.9,JMT,1.0,2023.0,5.0,23.0
JVFIR,97.0,2.0,1.0,Unknown,DR,40400679.23,JMT,1.0,2023.0,5.0,23.0
JVFRD,97.0,2.0,1.0,Unknown,DR,47042.89,JMV,1.0,2023.0,5.0,19.0
JVIVI,6.0,2.0,1.0,60000.0,CR,12758.62,CMD,3.0,2023.0,5.0,23.0
JVIVR,6.0,2.0,1.0,60000.0,DR,335.45,CMF,1.0,2023.0,5.0,19.0
JVRFI,97.0,2.0,1.0,Unknown,DR,660.0,JMW,1.0,2023.0,5.0,19.0
RGEPA,97.0,2.0,1.0,Unknown,DR,2772151915.09,JMZ,1.0,2023.0,5.0,19.0
EPAYR,97.0,2.0,1.0,Unknown,DR,2940573.25,JMR,15.0,2023.0,5.0,23.0
JVBDP,97.0,2.0,1.0,Unknown,DR,3540361961.57,JMY,67.0,2023.0,5.0,23.0
JVBRT,6.0,2.0,1.0,60000.0,DR,138655000.0,CMT,1.0,2023.0,5.0,23.0
JVRDI,6.0,2.0,1.0,60000.0,DR,172202.34,CMI,17.0,2023.0,5.0,23.0
JVRGI,97.0,2.0,1.0,Unknown,DR,1327964352.27,JMG,63.0,2023.0,5.0,23.0
RDBOA,97.0,2.0,1.0,Unknown,DR,70369006.79,JND,3.0,2023.0,5.0,23.0
JVLVP,97.0,2.0,1.0,Unknown,DR,2243789111.23,JML,2.0,2023.0,5.0,23.0
ADEPT,14.0,2.0,1.0,148455.0,DR,1540.0,COK,1.0,2023.0,5.0,23.0
ADEPT,122.0,2.0,1.0,1221494.0,DR,179.75,COK,2.0,2023.0,5.0,23.0
ADEPT,122.0,2.0,1.0,1222490.0,DR,500.46,COK,1.0,2023.0,5.0,23.0
AFDEP,14.0,2.0,1.0,147036.0,DR,987.64,COL,1.0,2023.0,5.0,23.0
DOMFR,14.0,2.0,1.0,148455.0,CR,656.0,COK,1.0,2023.0,5.0,23.0
DOMFR,122.0,2.0,1.0,1221491.0,CR,233.5,COK,1.0,2023.0,5.0,23.0
DOMFR,122.0,2.0,1.0,1221585.0,CR,157.5,COK,1.0,2023.0,5.0,23.0
DOMFR,122.0,2.0,1.0,1224762.0,CR,2655.17,COK,1.0,2023.0,5.0,23.0
JVEFI,5.0,2.0,1.0,50054.0,DR,3085.32,CMC,5.0,2023.0,5.0,24.0
JVEFI,18.0,2.0,1.0,180117.0,DR,1523.34,CMC,1.0,2023.0,5.0,24.0
JVEFI,18.0,2.0,1.0,180159.0,CR,1303.18,CMC,1.0,2023.0,5.0,24.0
JVEFI,18.0,2.0,1.0,182183.0,CR,7662.08,CMC,2.0,2023.0,5.0,24.0
JVEFI,18.0,2.0,1.0,182184.0,DR,520.59,CMC,1.0,2023.0,5.0,24.0
JVEFI,18.0,2.0,1.0,183214.0,CR,3049.55,CMC,1.0,2023.0,5.0,24.0
JVEFI,18.0,2.0,1.0,186369.0,DR,60175.44,CMC,1.0,2023.0,5.0,24.0
JVEFI,5.0,2.0,1.0,50054.0,DR,4654.86,CMC,7.0,2023.0,5.0,24.0
JVEFI,30.0,2.0,1.0,301612.0,CR,813.4,CMC,2.0,2023.0,5.0,24.0
JVEFR,18.0,2.0,1.0,180114.0,DR,863.61,CME,1.0,2023.0,5.0,23.0
JVFID,97.0,2.0,1.0,Unknown,DR,3363.09,JMU,1.0,2023.0,5.0,24.0
JVFIR,97.0,2.0,1.0,Unknown,DR,1619738.87,JMT,1.0,2023.0,5.0,24.0
JVFIR,97.0,2.0,1.0,Unknown,DR,15582441.04,JMT,1.0,2023.0,5.0,24.0
JVFIR,97.0,2.0,1.0,Unknown,DR,40206871.44,JMT,1.0,2023.0,5.0,24.0
JVFRD,97.0,2.0,1.0,Unknown,DR,14872.61,JMV,1.0,2023.0,5.0,23.0
JVIVI,6.0,2.0,1.0,60000.0,DR,3256.64,CMD,3.0,2023.0,5.0,24.0
JVIVR,6.0,2.0,1.0,60000.0,CR,22.02,CMF,1.0,2023.0,5.0,23.0
RGEPA,97.0,2.0,1.0,Unknown,DR,942899497.85,JMZ,1.0,2023.0,5.0,23.0
CGAGR,127.0,2.0,1.0,1270000.0,DR,25251.3,COH,1.0,2023.0,5.0,25.0
CADJU,127.0,2.0,1.0,1270000.0,CR,2097.64,COF,1.0,2023.0,5.0,25.0
EPAYR,97.0,2.0,1.0,Unknown,DR,2613343.26,JMR,14.0,2023.0,5.0,24.0
JVBDP,97.0,2.0,1.0,Unknown,DR,1673158227.86,JMY,71.0,2023.0,5.0,24.0
JVBRT,6.0,2.0,1.0,60000.0,DR,8340000.0,CMT,1.0,2023.0,5.0,24.0
JVRDI,6.0,2.0,1.0,60000.0,DR,91980.33,CMI,16.0,2023.0,5.0,24.0
JVRGI,97.0,2.0,1.0,Unknown,DR,2072655997.72,JMG,67.0,2023.0,5.0,24.0
RDBOA,97.0,2.0,1.0,Unknown,DR,57469439.33,JND,3.0,2023.0,5.0,24.0
JVLVP,97.0,2.0,1.0,Unknown,DR,1431552337.5,JML,2.0,2023.0,5.0,24.0
ADEPT,14.0,2.0,1.0,147005.0,DR,687.56,COK,1.0,2023.0,5.0,24.0
ADEPT,14.0,2.0,1.0,147011.0,DR,626.49,COK,1.0,2023.0,5.0,24.0
ADEPT,14.0,2.0,1.0,147026.0,DR,498.22,COK,1.0,2023.0,5.0,24.0
ADEPT,14.0,2.0,1.0,147027.0,DR,486.84,COK,3.0,2023.0,5.0,24.0
ADEPT,14.0,2.0,1.0,147030.0,DR,974.61,COK,1.0,2023.0,5.0,24.0
ADEPT,14.0,2.0,1.0,148455.0,DR,6892.0,COK,10.0,2023.0,5.0,24.0
ADEPT,85.0,2.0,1.0,853951.0,DR,4931.43,COK,1.0,2023.0,5.0,24.0
ADEPT,122.0,2.0,1.0,1220380.0,DR,2126.49,COK,1.0,2023.0,5.0,24.0
ADEPT,122.0,2.0,1.0,1220382.0,DR,1302.88,COK,1.0,2023.0,5.0,24.0
ADEPT,122.0,2.0,1.0,1221491.0,DR,335.98,COK,2.0,2023.0,5.0,24.0
ADEPT,122.0,2.0,1.0,1221493.0,DR,686.49,COK,1.0,2023.0,5.0,24.0
ADEPT,122.0,2.0,1.0,1221494.0,DR,557.0,COK,5.0,2023.0,5.0,24.0
ADEPT,122.0,2.0,1.0,1221585.0,DR,99.74,COK,1.0,2023.0,5.0,24.0
ADEPT,122.0,2.0,1.0,1221589.0,DR,292.5,COK,1.0,2023.0,5.0,24.0
ADEPT,122.0,2.0,1.0,1224794.0,DR,194.75,COK,1.0,2023.0,5.0,24.0
ADEPT,122.0,2.0,1.0,1228891.0,DR,546.79,COK,1.0,2023.0,5.0,24.0
JVEFI,122.0,2.0,1.0,1221899.0,DR,557.64,CMC,1.0,2023.0,5.0,25.0
JVEFI,163.0,2.0,1.0,1634019.0,DR,6754.58,CMC,1.0,2023.0,5.0,25.0
JVEFI,5.0,2.0,1.0,50054.0,CR,691.69,CMC,1.0,2023.0,5.0,25.0
JVEFI,18.0,2.0,1.0,182184.0,DR,750.41,CMC,1.0,2023.0,5.0,25.0
JVEFI,18.0,2.0,1.0,186369.0,DR,4850.83,CMC,2.0,2023.0,5.0,25.0
JVEFI,18.0,2.0,1.0,188403.0,DR,1010.54,CMC,1.0,2023.0,5.0,25.0
JVEFI,18.0,2.0,1.0,189518.0,CR,578.0,CMC,1.0,2023.0,5.0,25.0
JVEFI,5.0,2.0,1.0,50054.0,DR,1371.82,CMC,2.0,2023.0,5.0,25.0
JVEFI,14.0,2.0,1.0,145209.0,DR,503.02,CMC,1.0,2023.0,5.0,25.0
JVEFI,18.0,2.0,1.0,186369.0,DR,7089.73,CMC,1.0,2023.0,5.0,25.0
JVEFI,165.0,2.0,1.0,1651651.0,DR,47141.01,CMC,1.0,2023.0,5.0,25.0
JVEFI,170.0,2.0,1.0,1700000.0,DR,986.69,CMC,1.0,2023.0,5.0,25.0
JVFID,97.0,2.0,1.0,Unknown,DR,187352.06,JMU,1.0,2023.0,5.0,25.0
JVFIR,97.0,2.0,1.0,Unknown,DR,5445285.84,JMT,1.0,2023.0,5.0,25.0
JVFIR,97.0,2.0,1.0,Unknown,DR,3563668.91,JMT,1.0,2023.0,5.0,25.0
JVFIR,97.0,2.0,1.0,Unknown,DR,6158899.04,JMT,1.0,2023.0,5.0,25.0
JVFRD,97.0,2.0,1.0,Unknown,DR,4938.63,JMV,1.0,2023.0,5.0,24.0
JVIVI,6.0,2.0,1.0,60000.0,DR,5122.16,CMD,3.0,2023.0,5.0,25.0
JVIVR,6.0,2.0,1.0,60000.0,DR,61.73,CMF,1.0,2023.0,5.0,24.0
JVRFI,97.0,2.0,1.0,Unknown,DR,173.44,JMW,1.0,2023.0,5.0,24.0
GCMO,6.0,2.0,1.0,Unknown,DR,49880376.72,Unknown,1.0,2023.0,5.0,26.0
GCMO,6.0,2.0,2.0,60000.0,CR,49880376.72,Unknown,1.0,2023.0,5.0,26.0
GCMO,97.0,2.0,1.0,Unknown,DR,49880376.72,Unknown,1.0,2023.0,5.0,26.0
GCMO,97.0,2.0,2.0,Unknown,CR,49880376.72,Unknown,1.0,2023.0,5.0,26.0
RMSCM,97.0,2.0,1.0,Unknown,DR,416433815.4,JOE,1.0,2023.0,5.0,26.0
FMSPM,97.0,2.0,1.0,Unknown,DR,366622673.93,JOD,1.0,2023.0,5.0,26.0
CITYE,97.0,2.0,1.0,Unknown,CR,582009334.5,JOB,1.0,2023.0,5.0,26.0
EPAYR,97.0,2.0,1.0,Unknown,DR,2421938.47,JMR,15.0,2023.0,5.0,25.0
JVBDP,97.0,2.0,1.0,Unknown,DR,26221645633.43,JMY,67.0,2023.0,5.0,25.0
JVBRT,6.0,2.0,1.0,60000.0,DR,177232000.0,CMT,1.0,2023.0,5.0,25.0
JVRDI,6.0,2.0,1.0,60000.0,DR,16600085413.72,CMI,20.0,2023.0,5.0,25.0
JVRGI,97.0,2.0,1.0,Unknown,DR,807395747.84,JMG,78.0,2023.0,5.0,25.0
RDBOA,97.0,2.0,1.0,Unknown,DR,15242713.53,JND,3.0,2023.0,5.0,25.0
JVLVP,97.0,2.0,1.0,Unknown,DR,2498562200.39,JML,2.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,147004.0,DR,832.64,COK,2.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,147005.0,DR,1277.97,COK,3.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,147011.0,DR,1135.45,COK,1.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,147021.0,DR,34500.42,COK,1.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,147025.0,DR,193.13,COK,1.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,147026.0,DR,131.51,COK,1.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,147028.0,DR,804.72,COK,1.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,147031.0,DR,514.13,COK,2.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,148455.0,DR,5493.0,COK,7.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,148460.0,DR,3146.0,COK,2.0,2023.0,5.0,25.0
ADEPT,14.0,2.0,1.0,148488.0,DR,1092.0,COK,1.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1220581.0,DR,68.38,COK,1.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1221491.0,DR,153.0,COK,1.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1221493.0,DR,76.5,COK,1.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1221494.0,DR,329.06,COK,4.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1221500.0,DR,74.0,COK,1.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1221560.0,DR,243.96,COK,2.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1221589.0,DR,472.5,COK,3.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1221887.0,DR,6486.0,COK,4.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1221890.0,DR,625.89,COK,1.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1222509.0,DR,4075.99,COK,3.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1224391.0,DR,186.5,COK,1.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1224394.0,DR,243.75,COK,2.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1224794.0,DR,162.0,COK,1.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1228192.0,DR,115.5,COK,1.0,2023.0,5.0,25.0
ADEPT,122.0,2.0,1.0,1228891.0,DR,998.86,COK,2.0,2023.0,5.0,25.0
DOMFR,14.0,2.0,1.0,148460.0,CR,9024.0,COK,1.0,2023.0,5.0,25.0
JVEFI,18.0,2.0,1.0,180045.0,DR,8189.1,CMC,1.0,2023.0,5.0,26.0
JVEFI,18.0,2.0,1.0,180107.0,DR,581.73,CMC,1.0,2023.0,5.0,26.0
JVEFI,18.0,2.0,1.0,180114.0,CR,2520.9,CMC,1.0,2023.0,5.0,26.0
JVEFI,18.0,2.0,1.0,180125.0,DR,561.23,CMC,1.0,2023.0,5.0,26.0
JVEFI,18.0,2.0,1.0,181410.0,DR,1738.25,CMC,1.0,2023.0,5.0,26.0
JVEFI,18.0,2.0,1.0,182182.0,DR,12101.67,CMC,1.0,2023.0,5.0,26.0
JVEFI,5.0,2.0,1.0,50054.0,DR,596.55,CMC,1.0,2023.0,5.0,26.0
JVEFI,18.0,2.0,1.0,182184.0,DR,1505.81,CMC,1.0,2023.0,5.0,26.0
JVEFI,95.0,2.0,1.0,950002.0,DR,1258.91,CMC,1.0,2023.0,5.0,26.0
JVEFI,165.0,2.0,1.0,1651651.0,CR,11541.03,CMC,1.0,2023.0,5.0,26.0
JVEFR,18.0,2.0,1.0,189518.0,DR,2246.36,CME,1.0,2023.0,5.0,25.0
JVFID,97.0,2.0,1.0,Unknown,DR,2497.76,JMU,1.0,2023.0,5.0,26.0
JVFIR,97.0,2.0,1.0,Unknown,DR,340441.18,JMT,1.0,2023.0,5.0,26.0
JVFIR,97.0,2.0,1.0,Unknown,DR,6416922.03,JMT,1.0,2023.0,5.0,26.0
JVFIR,97.0,2.0,1.0,Unknown,DR,4191052.98,JMT,1.0,2023.0,5.0,26.0
JVFRD,97.0,2.0,1.0,Unknown,DR,1139.7,JMV,1.0,2023.0,5.0,25.0
JVIVI,6.0,2.0,1.0,60000.0,DR,646.02,CMD,3.0,2023.0,5.0,26.0
JVIVR,6.0,2.0,1.0,60000.0,DR,140.5,CMF,1.0,2023.0,5.0,25.0
RGEPA,97.0,2.0,1.0,Unknown,DR,1545396115.88,JMZ,1.0,2023.0,5.0,24.0
RDPCM,97.0,2.0,1.0,Unknown,DR,5005530704.1,JMZ,1.0,2023.0,5.0,29.0
EPAYR,97.0,2.0,1.0,Unknown,DR,3943875.8,JMR,18.0,2023.0,5.0,26.0
JVBDP,97.0,2.0,1.0,Unknown,DR,6609505024.6,JMY,65.0,2023.0,5.0,26.0
JVBRT,6.0,2.0,1.0,60000.0,DR,670313000.0,CMT,1.0,2023.0,5.0,26.0
JVRDI,6.0,2.0,1.0,60000.0,DR,300123221.54,CMI,19.0,2023.0,5.0,26.0
JVRGI,97.0,2.0,1.0,Unknown,DR,1240063569.79,JMG,66.0,2023.0,5.0,26.0
RDBOA,97.0,2.0,1.0,Unknown,DR,10961542.53,JND,4.0,2023.0,5.0,26.0
JVLVP,97.0,2.0,1.0,Unknown,DR,538894389.99,JML,2.0,2023.0,5.0,26.0
ADEPT,14.0,2.0,1.0,147005.0,DR,1057.85,COK,1.0,2023.0,5.0,26.0
ADEPT,14.0,2.0,1.0,147023.0,DR,5.39,COK,1.0,2023.0,5.0,26.0
ADEPT,14.0,2.0,1.0,147026.0,DR,673.62,COK,1.0,2023.0,5.0,26.0
ADEPT,14.0,2.0,1.0,147029.0,DR,610.38,COK,1.0,2023.0,5.0,26.0
ADEPT,14.0,2.0,1.0,148460.0,DR,260.0,COK,1.0,2023.0,5.0,26.0
ADEPT,14.0,2.0,1.0,148477.0,DR,870.0,COK,1.0,2023.0,5.0,26.0
ADEPT,21.0,2.0,1.0,210132.0,DR,77.44,COK,1.0,2023.0,5.0,26.0
ADEPT,122.0,2.0,1.0,1220581.0,DR,151.31,COK,1.0,2023.0,5.0,26.0
ADEPT,122.0,2.0,1.0,1221494.0,DR,569.75,COK,2.0,2023.0,5.0,26.0
ADEPT,122.0,2.0,1.0,1221500.0,DR,193.25,COK,2.0,2023.0,5.0,26.0
ADEPT,122.0,2.0,1.0,1221585.0,DR,447.39,COK,2.0,2023.0,5.0,26.0
ADEPT,122.0,2.0,1.0,1221587.0,DR,104.19,COK,1.0,2023.0,5.0,26.0
ADEPT,122.0,2.0,1.0,1221887.0,DR,1700.89,COK,2.0,2023.0,5.0,26.0
ADEPT,122.0,2.0,1.0,1222509.0,DR,4074.29,COK,2.0,2023.0,5.0,26.0
ADEPT,122.0,2.0,1.0,1224394.0,DR,186.5,COK,2.0,2023.0,5.0,26.0
ADEPT,122.0,2.0,1.0,1228891.0,DR,774.74,COK,1.0,2023.0,5.0,26.0
DOMFR,122.0,2.0,1.0,1221490.0,CR,258.5,COK,2.0,2023.0,5.0,26.0
DOMFR,122.0,2.0,1.0,1221589.0,CR,292.5,COK,1.0,2023.0,5.0,26.0
DOMFR,122.0,2.0,1.0,1221887.0,CR,1030.38,COK,1.0,2023.0,5.0,26.0
DOMFR,122.0,2.0,1.0,1222509.0,CR,1597.38,COK,1.0,2023.0,5.0,26.0
DOMFR,122.0,2.0,1.0,1222844.0,CR,1533.43,COK,1.0,2023.0,5.0,26.0
DOMFR,122.0,2.0,1.0,1223721.0,CR,550.0,COK,1.0,2023.0,5.0,26.0
JVEFI,50.0,2.0,1.0,509000.0,CR,2376.0,CMC,1.0,2023.0,5.0,29.0
JVEFI,5.0,2.0,1.0,50050.0,DR,671.14,CMC,1.0,2023.0,5.0,29.0
JVEFI,18.0,2.0,1.0,186369.0,DR,5849.86,CMC,6.0,2023.0,5.0,29.0
JVEFI,18.0,2.0,1.0,189518.0,CR,9649.53,CMC,2.0,2023.0,5.0,29.0
JVEFI,5.0,2.0,1.0,50054.0,DR,2807.02,CMC,3.0,2023.0,5.0,29.0
JVEFI,18.0,2.0,1.0,180100.0,DR,3050.44,CMC,1.0,2023.0,5.0,29.0
JVEFI,18.0,2.0,1.0,180103.0,DR,1725.01,CMC,1.0,2023.0,5.0,29.0
JVEFI,18.0,2.0,1.0,180114.0,DR,1417.61,CMC,1.0,2023.0,5.0,29.0
JVEFI,30.0,2.0,1.0,301612.0,DR,526.33,CMC,1.0,2023.0,5.0,29.0
JVEFI,119.0,2.0,1.0,1190001.0,DR,3013.45,CMC,1.0,2023.0,5.0,29.0
JVEFI,163.0,2.0,1.0,1634019.0,DR,42739.95,CMC,1.0,2023.0,5.0,29.0
JVFID,97.0,2.0,1.0,Unknown,DR,2534829.79,JMU,1.0,2023.0,5.0,29.0
JVFIR,97.0,2.0,1.0,Unknown,DR,6245919.88,JMT,1.0,2023.0,5.0,29.0
JVFIR,97.0,2.0,1.0,Unknown,DR,10927022.23,JMT,1.0,2023.0,5.0,29.0
JVFIR,97.0,2.0,1.0,Unknown,DR,5719796.33,JMT,1.0,2023.0,5.0,29.0
JVIVI,6.0,2.0,1.0,60000.0,DR,3671.21,CMD,3.0,2023.0,5.0,29.0
JVIVR,6.0,2.0,1.0,60000.0,DR,60.0,CMF,1.0,2023.0,5.0,26.0
RGEPA,97.0,2.0,1.0,Unknown,DR,484061380.32,JMZ,1.0,2023.0,5.0,25.0
CGAGR,127.0,2.0,1.0,1270000.0,CR,3.0,COH,1.0,2023.0,5.0,30.0
EPAYR,97.0,2.0,1.0,Unknown,DR,19150426.4,JMR,14.0,2023.0,5.0,29.0
JVBDP,97.0,2.0,1.0,Unknown,DR,11011994226.65,JMY,69.0,2023.0,5.0,29.0
JVRDI,6.0,2.0,1.0,60000.0,DR,199491.59,CMI,19.0,2023.0,5.0,29.0
JVRGI,97.0,2.0,1.0,Unknown,DR,11780247421.91,JMG,45.0,2023.0,5.0,29.0
RDBOA,97.0,2.0,1.0,Unknown,DR,22946184.93,JND,3.0,2023.0,5.0,29.0
JVLVP,97.0,2.0,1.0,Unknown,DR,482193680.12,JML,2.0,2023.0,5.0,29.0
ADEPT,13.0,2.0,1.0,133011.0,DR,815.17,COK,3.0,2023.0,5.0,29.0
ADEPT,14.0,2.0,1.0,147030.0,DR,405.18,COK,1.0,2023.0,5.0,29.0
ADEPT,122.0,2.0,1.0,1221497.0,DR,1699.82,COK,12.0,2023.0,5.0,29.0
ADEPT,122.0,2.0,1.0,1221589.0,DR,978.59,COK,7.0,2023.0,5.0,29.0
ADEPT,122.0,2.0,1.0,1221596.0,DR,268.24,COK,1.0,2023.0,5.0,29.0
ADEPT,122.0,2.0,1.0,1221887.0,DR,3995.54,COK,2.0,2023.0,5.0,29.0
ADEPT,122.0,2.0,1.0,1221890.0,DR,370.32,COK,1.0,2023.0,5.0,29.0
ADEPT,122.0,2.0,1.0,1222490.0,DR,15011.37,COK,8.0,2023.0,5.0,29.0
ADEPT,122.0,2.0,1.0,1224396.0,DR,1302.67,COK,5.0,2023.0,5.0,29.0
ADEPT,122.0,2.0,1.0,1224761.0,DR,24478.37,COK,6.0,2023.0,5.0,29.0
ADEPT,122.0,2.0,1.0,1224797.0,DR,201.86,COK,1.0,2023.0,5.0,29.0
DOMFR,14.0,2.0,1.0,147031.0,CR,1740.73,COK,3.0,2023.0,5.0,29.0
DOMFR,14.0,2.0,1.0,148455.0,CR,2436.0,COK,3.0,2023.0,5.0,29.0
DOMFR,14.0,2.0,1.0,148477.0,CR,2000.0,COK,1.0,2023.0,5.0,29.0
DOMFR,14.0,2.0,1.0,148488.0,CR,2000.0,COK,2.0,2023.0,5.0,29.0
DOMFR,122.0,2.0,1.0,1221490.0,CR,220.04,COK,1.0,2023.0,5.0,29.0
DOMFR,122.0,2.0,1.0,1221497.0,CR,55.01,COK,1.0,2023.0,5.0,29.0
DOMFR,122.0,2.0,1.0,1221573.0,CR,244.56,COK,1.0,2023.0,5.0,29.0
DOMFR,122.0,2.0,1.0,1221887.0,CR,430.36,COK,1.0,2023.0,5.0,29.0
DOMFR,122.0,2.0,1.0,1223711.0,CR,206.46,COK,1.0,2023.0,5.0,29.0
DOMFR,122.0,2.0,1.0,1228200.0,CR,250.0,COK,1.0,2023.0,5.0,29.0
JVEFI,119.0,2.0,1.0,1190001.0,CR,530.21,CMC,1.0,2023.0,5.0,30.0
JVEFI,5.0,2.0,1.0,50000.0,CR,1133.86,CMC,1.0,2023.0,5.0,30.0
JVEFI,5.0,2.0,1.0,50054.0,DR,3377.02,CMC,3.0,2023.0,5.0,30.0
JVEFI,18.0,2.0,1.0,180117.0,DR,12433.39,CMC,1.0,2023.0,5.0,30.0
JVEFI,5.0,2.0,1.0,50054.0,DR,2977.76,CMC,3.0,2023.0,5.0,30.0
JVEFR,5.0,2.0,1.0,50054.0,CR,1197.58,CME,1.0,2023.0,5.0,29.0
JVFID,97.0,2.0,1.0,Unknown,DR,3662.85,JMU,1.0,2023.0,5.0,30.0
JVFIR,97.0,2.0,1.0,Unknown,DR,389615.59,JMT,1.0,2023.0,5.0,30.0
